This is NCE with degree,1,and N =,2
0.9371446511473628,7.347425368713839e-16
0.9999999999999997,3.44525260377049e-16
0.9999999999999999,2.8946290865809656e-16
1.0,5.3770833639365876e-17
1.0,1.321742355016069e-17
1.0,4.964049768939194e-18
1.0,1.1682369751375025e-17
1.0,2.5600223633165724e-18
1.0,1.679268975050052e-17
1.0,6.178216112042127e-18
1.0,4.538979273641538e-18
1.0000000000000004,4.4124499706745803e-16
1.2304358880209856,2.4853053170467085e-16
1.704368037741683,1.3637071083648047e-16
1.9335246476564512,6.768921615782718e-16
2.885708352116967,9.86693397756223e-16
3.015869186807703,7.672246300283773e-16
3.3359607723380194,1.1505811206901506e-15
4.156306879105365,8.885515621256312e-16
4.617995163558843,1.186265318112818e-15
4.729844775087194,1.949176694494135e-15
5.7299595993837835,1.9910736574959736e-15
 
This is NCE with degree,1,and N =,4
0.9999999999999997,5.608241505797133e-16
0.9999999999999997,9.984892608128953e-15
0.9999999999999999,9.404831924742907e-15
1.0,1.1780466584911826e-12
1.0,9.101989352496919e-14
1.0000000000000002,3.701537416704164e-16
1.0000000000000018,4.727065326276106e-15
1.364563476239303,6.8833544448565655e-15
2.803966310008556,5.136856775889918e-15
2.906668520968428,4.110302669304022e-15
 
This is NCE with degree,1,and N =,8
1.0,3.9770932002428783e-16
1.0,3.8760205511757573e-16
1.0000000000000002,5.089280503623921e-16
1.0000000000000002,1.699186223801071e-14
1.0000000000000007,1.31819344263976e-15
1.0000000000000053,3.6693765673259515e-14
1.4458017361554645,3.1966846733385835e-14
 
This is NCE with degree,1,and N =,16
0.9999999999999994,9.53862804330822e-16
0.9999999999999998,2.902698005824284e-16
0.9999999999999999,1.615629571574094e-15
0.9999999999999999,3.3618115806760136e-16
0.9999999999999999,1.9995091385994775e-14
1.0,4.989046668253844e-15
1.0000000000000002,4.6858182700242484e-15
1.0000000000000002,3.489176613947813e-16
1.4632982452179177,1.0907042060632774e-14
 
This is NCE with degree,1,and N =,32
0.999999999999993,9.915188137167255e-15
0.9999999999999993,9.975704769256466e-16
0.9999999999999993,7.935503405549714e-16
0.9999999999999996,7.08963667923655e-15
1.0,8.200351923603511e-16
1.0000000000000004,4.64591794329833e-16
1.0000000000000004,7.569885885155855e-16
1.000000000000001,2.5869784561986127e-14
1.0000000000000013,1.5262355193597413e-15
1.4664331949285792,3.33243711465748e-14
 
