2,8,8768,0.008532833963014567,0.029144199174299074
2,16,67840,0.0021496256664758407,0.007305979275711689
2,32,533504,0.0005384479466020733,0.001827843453698316
2,64,4231168,0.00013467733150122202,0.0004570468324909458
3,8,20096,0.0007651007434793694,0.001847517345880772
3,16,156160,9.636257541637673e-05,0.00023088589398206902
3,32,1230848,1.2068089698682256e-05,2.885940399689085e-05
4,8,38784,5.441721326706689e-05,0.00046217228155209637
4,16,302592,3.330341516705528e-06,2.7374711280589812e-05
4,32,2390016,2.0738954344459586e-07,1.6587975447018006e-06
5,8,66880,3.1676131794752003e-06,4.011119844507239e-05
5,16,523520,9.33905771524529e-08,1.222921299052632e-06
5,32,4142080,2.8801679440074815e-09,3.7623539626437816e-08
